replicate,and_truth_auroc,and_TT_vs_mixed_auroc,and_mixed_vs_FF_auroc,and_total_range,and_pooled_sd,and_range_over_sd,dprime_AND_TT_mixed,dprime_AND_mixed_FF,or_truth_auroc,or_TT_vs_mixed_auroc,or_mixed_vs_FF_auroc,or_total_range,or_pooled_sd,or_range_over_sd,dprime_OR_TT_mixed,dprime_OR_mixed_FF,and_minus_or_auroc,OR_to_AND_range_ratio,OR_range_compression,OR_to_AND_pooled_sd_ratio,OR_to_AND_range_over_sd_ratio
1547,0.9609583333333334,0.9459125,0.6908124999999999,11.048450279043392,3.839925979492012,2.877256055989132,2.254452339722065,0.6885703256130794,0.7033333333333334,0.8584,0.5963375000000001,6.318668054577375,3.8237447682482433,1.6524816475844755,1.4546206781996347,0.35174700959362665,0.257625,0.5719053708883111,0.42809462911168894,0.9957860616766604,0.5743255433053183
1548,0.9529833333333334,0.9354624999999999,0.6900000000000001,11.001022520893962,4.044657113132662,2.719890021128012,2.1126436535589153,0.6889631462443693,0.6809083333333332,0.83335,0.580025,6.1996437038571575,4.029834530166061,1.5384362949517143,1.3706284749094435,0.3287212777472754,0.2720750000000002,0.5635515873258446,0.43644841267415535,0.9963352683424083,0.5656244491509561
1549,0.9580333333333333,0.9425874999999999,0.6727,10.845269069286196,4.023344869232493,2.695585246053013,2.148971260182608,0.6067275306128705,0.6527000000000001,0.831,0.5532999999999999,5.779137965722896,4.14307941847905,1.3948894969154255,1.3295950994905554,0.22659161647934836,0.30533333333333323,0.5328717921890399,0.4671282078109601,1.0297599517660532,0.5174718547513495
1550,0.938075,0.9184749999999999,0.6688875000000001,10.592957276211346,4.374524722450125,2.4215104378878314,1.9323929041441839,0.581059147235591,0.6734166666666667,0.8330375,0.5730624999999999,6.102766651089586,4.115428320904921,1.4828995125707058,1.3509437257283923,0.29426171599980494,0.26465833333333333,0.5761154786109256,0.4238845213890744,0.9407715310841616,0.6123861740873472
1551,0.936425,0.9165625,0.6984,11.4480880317302,4.40221113676124,2.600531341200662,1.9478552972954462,0.7279715451331912,0.6830916666666667,0.82575,0.58565,6.213167916814878,4.097273083306991,1.5164153793234856,1.3180509746348184,0.35488871246941606,0.2533333333333333,0.5427253790846204,0.4572746209153796,0.9307307069150265,0.5831175172929692
1552,0.9551333333333334,0.9409000000000001,0.6801,10.878054678372875,3.9869825335448468,2.7283928602268395,2.1932091681747763,0.6214618784531507,0.6722583333333333,0.8366125,0.57345,5.768467424494461,3.8920058276121905,1.4821322680376126,1.371875726178837,0.2934344933994917,0.2828750000000001,0.5302848344716448,0.46971516552835524,0.9761782989683148,0.5432253872392804
1553,0.947325,0.9266875,0.691925,10.364093607610254,3.8713030078747313,2.677158978909258,2.0164532550780616,0.6938222960052841,0.6650333333333334,0.8064499999999999,0.577625,5.870794181878321,4.253465515789434,1.380237869587786,1.2407502584248178,0.3029625195701291,0.2822916666666666,0.566455148337087,0.433544851662913,1.098716764649353,0.5155606672824972
1554,0.9504916666666666,0.9342,0.695225,10.819068655955626,3.987620424059677,2.713164119302272,2.0929935384485434,0.6979824177429433,0.6736000000000001,0.8388625000000001,0.574,5.842638656989049,3.913086869650917,1.4931022110199832,1.3632030663968007,0.30736401920876366,0.27689166666666654,0.5400315722899884,0.45996842771001156,0.9813087640039521,0.5503176901086084
1555,0.9485,0.9322,0.6711625,11.089614862630828,4.198669874315653,2.6412209567770173,2.090316763157762,0.609100309157589,0.6859500000000001,0.8286250000000001,0.5878125000000001,6.378123756570756,4.205387580311403,1.5166553937695475,1.3245356496016614,0.34591459597459695,0.26254999999999995,0.5751438472460757,0.4248561527539243,1.0015999605105521,0.5742251097463141
1556,0.9398749999999999,0.9214125000000001,0.6784125,10.605694546444298,4.134141936207571,2.5653919749483407,2.007869935352588,0.6363459076517048,0.6673666666666667,0.8011375,0.5695375,5.518148090589621,4.068855625176315,1.3561916663854359,1.1840143163076076,0.2972910907942983,0.27250833333333324,0.5203004920068771,0.4796995079931229,0.9842080141323969,0.5286489080923961
1557,0.93945,0.9192250000000001,0.6630375,10.28901388240397,4.142589229720874,2.4837156936984646,1.9720069341783841,0.5907000085219548,0.6685333333333333,0.8362499999999999,0.5762625,6.273851707848577,4.220351837208391,1.4865707765252343,1.3854496896364252,0.2839208653387656,0.2709166666666667,0.6097621968008005,0.39023780319919954,1.0187714984941327,0.5985269490774943
1558,0.9397666666666666,0.92045,0.6664,10.496507540656518,4.220952787233821,2.486762603079327,1.9777277648443663,0.5881341169740808,0.6917833333333333,0.83685,0.5898,6.542883766120432,4.121666212027532,1.587436592276077,1.40146197955654,0.3415700217312059,0.24798333333333333,0.6233391193001704,0.3766608806998296,0.9764776863871638,0.6383546987196824
1559,0.948925,0.933825,0.6654625000000001,10.861402373117393,4.180609700643519,2.5980426662277285,2.1010881097238427,0.5865661971252598,0.673475,0.8575625,0.5684625,6.302327225450343,4.020605372055067,1.5675070399234456,1.483585772379051,0.27632173736877674,0.27545,0.5802498617534851,0.41975013824651486,0.9617270350389748,0.6033415310301327
1560,0.9111416666666667,0.882675,0.6838624999999999,10.095466144980701,4.381166857714151,2.304287070738948,1.681260514230941,0.6739790209662551,0.6871583333333333,0.8040875,0.5971875,6.103404049127778,4.141237924678567,1.4738114931180897,1.229592106184396,0.37571646690847715,0.22398333333333342,0.6045688194558791,0.39543118054412085,0.9452362941591398,0.6395954357568225
1561,0.9407833333333333,0.921125,0.6767875000000001,10.132917306724766,4.026843307747668,2.5163425870654015,1.9781859675437532,0.6014521790255881,0.7012500000000002,0.82915,0.6001749999999999,6.087090306637805,3.847968180137828,1.58189725633848,1.3427202690015978,0.37389888566620844,0.23953333333333315,0.6007243642063549,0.3992756357936451,0.9555793176094826,0.6286493995173025
1562,0.9421333333333335,0.9231125,0.6739249999999999,10.535385023612013,4.123353696296641,2.555052464471891,2.004549219655503,0.6209641798473777,0.6734083333333334,0.83685,0.5778000000000001,6.013736761047405,4.047478848807419,1.4857981933171411,1.3526368140056346,0.3094552299661227,0.2687250000000001,0.5708131926426377,0.42918680735736225,0.981598753568638,0.5815137708431533
1563,0.9600583333333335,0.9446625,0.6746500000000001,10.800112626618866,3.9350425953952577,2.7445986580315638,2.2140725659661595,0.6425369293554554,0.6990500000000001,0.862175,0.5922000000000001,6.765877256773183,4.016751952443156,1.6844150041821464,1.519807807173189,0.3588115597089291,0.2610083333333334,0.626463583360921,0.373536416639079,1.0207645419501972,0.6137199693124586
1564,0.9458583333333332,0.9276375000000001,0.6956625000000001,10.303718222071328,3.7959637674798774,2.714387927077586,2.089229530745332,0.7087616408573635,0.6866916666666666,0.820525,0.5925125,5.724126895675591,3.8635323026461013,1.4815786299379932,1.261607390729709,0.35154331360066693,0.25916666666666666,0.5555399295968796,0.4444600704031204,1.0178001001340122,0.5458242041081863
1565,0.9553916666666668,0.9401625,0.6920625,11.126273185806138,4.0472505860066414,2.7490942182515705,2.15394072880485,0.6986236624708179,0.6784166666666667,0.8479500000000001,0.5761999999999999,6.2940360771749875,4.10668188328976,1.532632976219963,1.4157076193321902,0.31045848181574603,0.2769750000000001,0.5656913120922046,0.4343086879077954,1.0146843631300226,0.5575047104768642
1566,0.9285416666666666,0.9059125000000001,0.666875,10.51424773957195,4.433683447464168,2.371447547881557,1.8366871573136203,0.5979981583559755,0.6420583333333334,0.7973,0.550775,5.398808869786027,4.38035382657188,1.2325052001589567,1.1405871454914598,0.2377550276252682,0.2864833333333332,0.5134755242133776,0.4865244757866224,0.9879717121160758,0.5197269495840078
1567,0.9440833333333334,0.9241625,0.670825,10.759057829232283,4.282479732746986,2.512342964979057,1.9842291664597551,0.6127959094657058,0.7229416666666667,0.8660000000000001,0.617675,7.130627039577449,3.9637195876816573,1.7989736362122646,1.523746015661467,0.4166115836822607,0.22114166666666668,0.6627557126985215,0.3372442873014785,0.9255664556616918,0.7160541619074929
1568,0.9437249999999999,0.92745,0.6831375,11.150998473421446,4.336754630855624,2.571277238994128,2.0250152097552196,0.6383706031879504,0.6411083333333333,0.8224,0.5394625,5.5040162003479445,4.112515472256164,1.3383575666715706,1.2982175284749757,0.2205784477651683,0.30261666666666664,0.49358953940015693,0.5064104605998431,0.9482933258423204,0.5205030194235803
1569,0.9387333333333333,0.9181375,0.6824375,10.553948437316757,4.210189411014349,2.506763332240205,1.93369854752528,0.6345924523769667,0.6608500000000002,0.8220000000000001,0.5638749999999999,5.8067569874902505,4.138003225157544,1.4032751236604397,1.2861419248091654,0.27304157825733166,0.27788333333333315,0.5501975892698756,0.4498024107301244,0.9828544089565285,0.5597956159692119
1570,0.9590083333333332,0.94425,0.6646375,10.550533639400207,3.911946586476881,2.697003500986467,2.1960112084919268,0.5833328694052106,0.686725,0.8351124999999999,0.59215,6.362538945077237,4.092238901235348,1.5547818929037942,1.3811365572748164,0.34205037313028636,0.2722833333333332,0.6030537565717807,0.39694624342821927,1.0460876217946622,0.5764849368327148
1571,0.9313666666666667,0.91085,0.6886124999999998,11.122404654569607,4.433398718394459,2.508776079268943,1.8997581983718732,0.683284092289994,0.6845749999999999,0.8135374999999999,0.5925,6.266843554470918,4.258719532499657,1.4715323483142342,1.253558514249915,0.3532672991305087,0.24679166666666674,0.5634432255525071,0.43655677444749286,0.9605992609755476,0.5865538819801879
1572,0.9475333333333333,0.9288375,0.6799375000000001,10.470025319325378,3.978494328931101,2.631655207646947,2.0536358162614254,0.6294179050114761,0.682675,0.8307249999999999,0.590675,6.248455733518803,4.085111383806824,1.5295680206633697,1.3587940933249738,0.33744888020551495,0.2648583333333333,0.5967947108958294,0.40320528910417064,1.0267983428053216,0.5812190047612692
1573,0.947275,0.9292749999999999,0.6861250000000001,11.36762523502326,4.274932987817414,2.6591353051424207,2.0346393332581383,0.6843127814496245,0.6881833333333334,0.8476499999999999,0.593325,6.672826814990075,4.086365181781875,1.6329492148032556,1.4494961408995768,0.3599717611346994,0.2590916666666666,0.5870027096276298,0.4129972903723702,0.9558898802453946,0.6140903065915243
1574,0.948375,0.9303875,0.6828125,10.94549476209729,4.08813295481435,2.6773822874834425,2.074558315118033,0.6706948038899934,0.6783000000000001,0.8446999999999999,0.5793250000000001,6.1613382077677645,4.036559188029902,1.5263837146346637,1.394729594437755,0.3134319465245774,0.27007499999999984,0.5629108908903426,0.43708910910965737,0.9873845182251931,0.5701030150869343
1575,0.9507583333333334,0.9316500000000001,0.682425,11.302993058631436,4.203809940969337,2.6887497811152548,2.0782409638407207,0.67855322362396,0.6951666666666667,0.8419125000000001,0.5907250000000001,6.469280883302728,4.106146249738622,1.5755115599485852,1.4010853164476744,0.3383800678941538,0.25559166666666666,0.572351132991497,0.427648867008503,0.976767814767526,0.5859643656744755
1576,0.9272083333333334,0.9003875,0.6853375,10.187149272717189,4.364518014744819,2.334083451666725,1.762537031685628,0.648850246442924,0.689025,0.819175,0.5951000000000001,5.924525158476106,3.9318617397546523,1.5067989544428375,1.2796913993039167,0.360252224626423,0.2381833333333334,0.5815685035992286,0.4184314964007714,0.9008696324477279,0.6455634452002394
1577,0.9497,0.9295249999999999,0.7045625,11.210466200935766,4.093518059609901,2.7385896526383195,2.0443027823793454,0.7526980822478164,0.65505,0.834275,0.55345,6.047966168870655,4.212774070447013,1.4356255682681107,1.3635273419447145,0.26342175612916047,0.29464999999999997,0.5394928328998321,0.4605071671001679,1.029132889876264,0.524220767023292
1578,0.9403999999999999,0.9212125,0.66685,10.472224752340605,4.158217250308918,2.5184409861131263,2.0011072653089994,0.5973049808484276,0.6975166666666666,0.83975,0.5972625,6.632648349999272,4.057013477460505,1.6348598265320502,1.4051382635040865,0.37419526064633274,0.24288333333333334,0.63335618809335,0.36664381190664996,0.9756617399341282,0.6491555035622397
1579,0.9599,0.9442499999999999,0.7040625,10.902159662578347,3.7678579265138796,2.8934635740539476,2.2339960593576254,0.7313115413860474,0.6963,0.8423,0.5960125000000001,6.290046055106304,3.902281906589627,1.6118891985954567,1.425554568555437,0.36039287217505583,0.26359999999999995,0.5769541310880707,0.4230458689119293,1.035676499140221,0.5570794853093953
1580,0.9344333333333333,0.9141874999999999,0.6553125,10.538051052524228,4.449155637041572,2.368550779565764,1.9076558887324178,0.5521192618047217,0.6608833333333334,0.808175,0.5655625,5.980743979164048,4.335831284574336,1.379376545494712,1.237763531927447,0.27397543199706986,0.27354999999999996,0.5675379583335244,0.4324620416664756,0.9745290204002417,0.5823715317379003
1581,0.9401916666666666,0.922225,0.6516625,10.837214454176788,4.424992079181345,2.4490923961567295,1.9772971061950917,0.5596017928194378,0.6755249999999999,0.82945,0.5818625,6.477069261847594,4.436654928351846,1.4598992633970145,1.3036939959068443,0.3146287635086228,0.2646666666666667,0.5976691971202301,0.40233080287976986,1.0026356768468292,0.5960980752249203
1582,0.9501583333333334,0.933725,0.6907,10.939993162035403,3.9753213784631014,2.751977040473873,2.122559134910837,0.6683560099811434,0.678825,0.8540125000000001,0.5725750000000001,5.928893969792469,3.7884379603378977,1.5649969807777082,1.4439911171482651,0.3030103224572405,0.2713333333333334,0.5419467710790954,0.4580532289209046,0.9529891044438136,0.5686809729009316
1583,0.93455,0.9117,0.6711499999999999,10.427157706501456,4.306851532448484,2.421062724809908,1.883934906651701,0.6259923208324014,0.6821166666666667,0.8033374999999999,0.5933,6.269416611204062,4.325216046284715,1.4495036881659082,1.226522750329887,0.35420544251556935,0.2524333333333333,0.6012584433526892,0.3987415566473108,1.0042640229638449,0.5987055491425639
1584,0.9554666666666667,0.9408624999999999,0.6924750000000001,10.806907395881193,3.8605259734110415,2.799335497368133,2.19439395480702,0.678158719701744,0.6770750000000001,0.8208624999999999,0.5787875,5.911984936419677,4.058680596193304,1.4566272945854901,1.2817640493042832,0.33461944944822963,0.2783916666666666,0.5470561299223213,0.45294387007767867,1.0513284003648806,0.5203475238873567
1585,0.9389333333333334,0.9165,0.6810625,10.48866352858749,4.125405371522739,2.542456457973727,1.9486099078330996,0.6773981585121198,0.6997416666666666,0.8165749999999999,0.6056374999999999,6.365321531926902,4.045684663506024,1.573360768659281,1.2926182774660702,0.4058211136071216,0.2391916666666668,0.6068763207607749,0.3931236792392251,0.9806756667921609,0.6188348924225863
1586,0.9411333333333334,0.92015,0.6994125,10.97440522570623,4.147207961014833,2.6462153161523068,1.961868880184055,0.7353344120580714,0.6606583333333333,0.8204750000000001,0.5639000000000001,5.658270838517339,4.071249662594181,1.3898118041014256,1.2710399142826554,0.2752906892122594,0.28047500000000003,0.5155879268302866,0.48441207316971335,0.9816844732324288,0.5252073765948352
1587,0.9511416666666668,0.9330625,0.6955749999999999,10.672563572075918,3.8473870033642497,2.7739771337646997,2.123921006466949,0.7078806223174853,0.6870083333333333,0.8313625,0.5893999999999999,5.889890585745227,3.8539135542979785,1.5282881940039046,1.3361075234830344,0.345712476687269,0.26413333333333344,0.5518721482395992,0.4481278517604008,1.0016963593545494,0.5509375601556564
1588,0.9510666666666667,0.93225,0.6809249999999999,10.95927684737494,4.135441318720733,2.6500864122441734,2.0942118300832098,0.6564358850119931,0.6805333333333333,0.8411875,0.5869,6.54252890046501,4.230826215052031,1.5463950935135609,1.4180172217505178,0.3142137721793322,0.2705333333333334,0.596985457305254,0.403014542694746,1.023065227863227,0.5835262904517995
1589,0.9420083333333333,0.9243750000000001,0.6797125,10.739380230302602,4.164113392322924,2.5790316493547043,2.0497627781976986,0.6247399836734095,0.70025,0.8339874999999999,0.5984375,6.54763200136897,3.9920769693640312,1.6401567533934744,1.3789264524563196,0.3900917826870147,0.2417583333333333,0.6096843449954353,0.39031565500456467,0.9586859418199168,0.6359583659253873
1590,0.9387333333333334,0.9203125,0.68155,10.63553435162756,4.138278465366922,2.5700383482252103,2.005606033987016,0.6489943562600006,0.6870833333333334,0.8227875,0.5924999999999999,6.080715238803408,4.0214175301978035,1.5120825413282348,1.301391309955666,0.35155781297178434,0.25165000000000004,0.5717357527854605,0.4282642472145395,0.9717609783519591,0.5883501864368805
